Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
d230207fdfdff708ac2e4c28220275ab;31/05/2023;31/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1c0194fd9be8691a37cd778574879ad9;31/05/2023;31/05/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$156.843,00;;;R$25.704,00;0;0;0;0;0;0;0;0;0;0
21b1331234440caf85db83a3b7530366;31/05/2023;31/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;1;0;0;0;R$718.687,00;;;R$9.949,00;0;0;0;0;0;0;0;0;0;0
1d79d5c8859026366447ac7d22caa3f6;31/05/2023;31/05/2023;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d4c631f8ed892ad2f28192b4ea841dde;31/05/2023;31/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
690d9efa891594da1e6ff060dddd5f30;31/05/2023;31/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/JGO/RS                                                      ;Nao;Uruguai                                                                                                                         ;2;0;0;0;R$131.134,00;;;R$78.680,00;0;0;0;0;0;0;0;0;0;0
e1a596d1d703b37600877bba914bd4d6;31/05/2023;31/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$456.049,00;;;;0;0;0;0;0;0;0;0;0;0
01ce18dcb2a24b72194a0b036f46193f;31/05/2023;31/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/JLS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
8eecae92aad27337528c9599afa30948;31/05/2023;31/05/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
10e1e58497265a96d804a98d36fd497b;31/05/2023;31/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b2eb49111e91330bbe997ecff69829cb;31/05/2023;31/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;3;0;0;0;R$484.833,00;;;R$163.625,00;0;0;0;0;0;0;0;0;0;0
1b694ce9f74337fac9a4ea6abf86eb5a;31/05/2023;31/05/2023;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RS;DPF/CXS/RS                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$944,00;;;;1;0;0;1;0;0;0;0;0;0
11bbe38e1cd8d806c2f4f372c7975642;31/05/2023;31/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/ARU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.134.500,00;;;R$40.800,00;0;0;0;0;0;0;0;0;0;0
66ae911f01d27682cc9143763e34a244;31/05/2023;31/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3d4c1d2e27407fdfa1ada0563a4891a1;31/05/2023;31/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;GO;DPF/JTI/GO                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$134.671,00;;;;0;0;0;0;0;0;0;0;0;0
e1dec98146e3ef78cda970d862190c45;31/05/2023;31/05/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cac14930c65d72c16efac2c51a6b7f71;31/05/2023;31/05/2023;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d4f61cfea404d5031baa0fc9537901dc;31/05/2023;31/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4436c5bd39790ceef821c8200e6571df;31/05/2023;31/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
af57e2a6233ead46e74942c8a54484e3;31/05/2023;31/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0ccf465def15b542609530f51f044e3d;31/05/2023;31/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2c299b4ee4a34a8b90da552538e67112;31/05/2023;31/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$72.647,00;;;;0;0;0;0;0;0;0;0;0;0
df14fef9b9ba8b71a3dc80e50576a617;07/06/2023;31/05/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;PB;FTSP/DRCOR/SR/PF/PB                                             ;Nao;                                                                                                                                ;0;0;0;4;R$78.116,00;;;;0;0;0;0;0;0;0;0;0;0
68ce85fca84baf983ae38cebe5579230;24/06/2021;30/05/2023;Operacao Comum   ;Fraudes Bancárias                                                                                                               ;PI;DPF/PHB/PI                                                      ;Nao;                                                                                                                                ;0;0;0;2;;;R$57.845,00;;0;0;0;0;0;0;0;0;0;0
43acfe31d797ad456646e254fa930068;23/08/2022;30/05/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;AP;SR/PF/AP                                                        ;Nao;                                                                                                                                ;1;1;0;1;;;;;0;0;0;0;0;0;0;0;0;0
3f7e99b4d8011dad853aa9b819645276;05/12/2022;30/05/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;R$14.776,00;0;0;0;0;0;0;0;0;0;0
de361752d7bc14c5c960d5c1b28d952d;08/12/2022;30/05/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;R$30.000,00;0;0;0;0;0;0;0;0;0;0
4c488d5d07341eb66c4f5ae7ed519f32;10/02/2023;30/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AC;SR/PF/AC                                                        ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$60.750,00;;;;0;0;0;0;0;0;0;0;0;0
e4063368402c46027f064e3c905d5829;24/03/2023;30/05/2023;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;10;R$22.000,00;;;;0;0;0;0;0;0;0;0;0;0
6d0cbc987f0ee695ca4e8d07ecde8d7a;27/04/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;SC;DPF/JVE/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
53a5a2bd860707663951b5816a7bac1b;27/04/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;SC;DPF/JVE/SC                                                      ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
d5cc72308a079a8b6ef37128de4cd824;27/04/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;SC;DPF/JVE/SC                                                      ;Nao;                                                                                                                                ;0;0;0;3;;;;;0;0;0;0;0;0;0;0;0;0
3bb4ecc3f906c774eb91c7c8ccfe6467;28/04/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;1;R$750,00;;;;0;0;0;0;0;0;0;0;0;0
48f894f5f6e03745f5b928a3a3216b4c;07/05/2023;30/05/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;RJ;DPF/ARS/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;6;;;;;0;0;0;0;0;0;0;0;0;0
cd7330b96d4743e5ae19fc8e9f0c7ea6;28/05/2023;30/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
26203036e03c124f871a5d6d2ccccdc8;30/05/2023;30/05/2023;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$479,00;;;;0;0;0;0;0;0;0;0;0;0
27c8670c64e2b2e76544bd816507f158;30/05/2023;30/05/2023;Operacao Simples ;Fraudes Bancárias                                                                                                               ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
7e601e63a48cb33f754d5bd684631118;30/05/2023;30/05/2023;Operacao Simples ;Fraudes Bancárias                                                                                                               ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
a0ad07fb95e4792f199e1d71be5ce4aa;30/05/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;2;R$12.500,00;;;;0;0;0;0;0;0;0;0;0;0
fc4a65777c7fb312567891620d6e8030;30/05/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
fe775ca9e5d58c1fea988a38e05d248f;30/05/2023;30/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MG;FTSP/DPF/GVS/MG                                                 ;Nao;                                                                                                                                ;0;0;0;0;R$540.000,00;;;;0;0;0;0;0;0;0;0;0;0
68e72a533ca7bec9c265b73ba115d7f4;30/05/2023;30/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$52.157,00;;;R$318.750,00;0;0;0;0;0;0;0;0;0;0
6cf8a40e5b98473c342298f52042eb36;30/05/2023;30/05/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PA;DPF/RDO/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3ca44a5497b137af783e6e40f63e5213;30/05/2023;30/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a15fc6e1cfe59fdb3c25e4f7c1bd6a93;30/05/2023;30/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3e944a71cb1c0e7d9762221219ad2f1a;30/05/2023;30/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;DPF/RDO/PA                                                      ;Nao;                                                                                                                                ;3;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2a8180d42ce8df22c264c36b6050ed84;30/05/2023;30/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.399,00;;;;0;0;0;0;0;0;0;0;0;0
2894bca459a35fdb7a07a8be06514c9a;30/05/2023;30/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$1.390,00;;;;0;0;0;0;0;0;0;0;0;0
25d3d187c229b97df0f8afdbdae57f83;30/05/2023;30/05/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5be7fcc006e3a93016747a3e9806a7a3;30/05/2023;30/05/2023;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9f188afe2216333d7b4c16eabf62b511;30/05/2023;30/05/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$3.879,00;;;;0;0;0;0;0;0;0;0;0;0
2556d42f5182305e8744484603c0bf76;30/05/2023;30/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$1.095,00;;;;0;0;0;0;0;0;0;0;0;0
f088f3bceb9b9a61ed624105f9fa9af8;30/05/2023;30/05/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2e60e2d601506bf037017f71873fb0fc;30/05/2023;30/05/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/JPN/RO                                                      ;Sim;                                                                                                                                ;0;0;0;0;R$1.500.000,00;;;;0;0;0;0;0;0;0;0;0;0
ae1af2fb2bd1c9b1da1c5994da09291e;30/05/2023;30/05/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MT;DPF/SIC/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
57737f2a62fa10f2c19bfe9f4bd709d3;30/05/2023;30/05/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MT;DPF/SIC/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f27966684c5d08fdde147c8404578de6;30/05/2023;30/05/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
199a9033aec1a9bbfc8466862b71a52c;30/05/2023;30/05/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/VLA/RO                                                      ;Sim;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
49e0429d8b43bfdb8ad580ec671702ea;31/05/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;RJ;DPF/GOY/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;2;R$7.046,00;;;;0;0;0;0;0;0;0;0;0;0
e086ba7ac9a84f22886b23261220974e;31/05/2023;30/05/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$3.000,00;;;;0;0;0;0;0;0;0;0;0;0
2c6abc883a81c3a7bc58a4736bbd8b5f;01/06/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;R$9.740,00;0;0;0;0;0;0;0;0;0;0
292b9e9da10f3fc9225a06e3e3ffc4d0;06/06/2023;30/05/2023;Operacao Comum   ;Fraudes Bancárias                                                                                                               ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;R$200.000,00;;0;0;0;0;0;0;1;0;0;0
e63c82ab834932d0fad25742d12b9fab;07/06/2023;30/05/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$4.499,00;;;;0;0;0;0;0;0;0;0;0;0
15478df7336a0f28a54c146cd837753e;05/07/2023;30/05/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
b1e2818f0dba05b6d2b2edc495859404;12/07/2023;30/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;4;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
856644e1e94aaa9f60a6420298f6d229;29/08/2023;30/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8b2cfe9685a4386d09cbc81872bd001f;28/07/2022;29/05/2023;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f44edc18d58828705c000323bfed991a;18/04/2023;29/05/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;1;R$1.800,00;;;;0;0;0;1;0;0;0;0;0;0
f59a0077adc204f1402e227e629e61e4;25/05/2023;29/05/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;BA;DPF/PSO/BA                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.500,00;;;;0;0;0;0;0;0;0;0;0;0
5bc0c20f258651339c6f94c8ac84b2ca;29/05/2023;29/05/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MT;DPF/CAE/MT                                                      ;Sim;Bolívia                                                                                                                         ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
536f868c09cfbc81399401da424e42e6;29/05/2023;29/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RN;FTSP/DPF/MOS/RN                                                 ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4c437da27a0dfdc848950f1178ea091c;29/05/2023;29/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/SSB/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
04db65dc3410ab1368ff6f65b2941d5f;29/05/2023;29/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/SSB/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
475e26c0da962c116f1cd544a3290143;29/05/2023;29/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/SSB/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2bcb03d6163ff91fcd4c340e7987c036;29/05/2023;29/05/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;6;R$17.399,00;;;;0;0;0;0;0;0;0;0;0;0
da1f4e1c131e13225943176c4c42a149;29/05/2023;29/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$515,00;;;;0;0;0;0;0;0;0;0;0;0
f3b884bcc6afeb0b3a881e33947dc2e2;29/05/2023;29/05/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f7704bcbda248fdc2b42df317cb72ae7;29/05/2023;29/05/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ac6e3ad63906082b11888b3138a69018;29/05/2023;29/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$94.358,00;;;;0;0;0;0;0;0;0;0;0;0
279c88034b9c78533b44ccebf37bee6e;29/05/2023;29/05/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;2;R$2.800,00;;;;0;0;0;0;0;0;0;0;0;0
e568b8f6bbb04a676a4f9f7dd79dc79f;29/05/2023;29/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$1.750,00;;;;0;0;0;0;0;0;0;0;0;0
b45b5d413ac47526eaa05b954905fda2;29/05/2023;29/05/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/ARU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$130.300,00;;;;0;0;0;0;0;0;0;0;0;0
5caffa74376b9bdced4aaa3758cae536;29/05/2023;29/05/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;R$31.250,00;0;0;0;0;0;0;0;0;0;0
298ae912946dff6f4dd33847026a5b48;29/05/2023;29/05/2023;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6701276e66817c5cc6210d9c04662fdf;29/05/2023;29/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f74abeeef47cc95a3f55c6de521fd2f4;29/05/2023;29/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
858a1768310f062855caf47d347f7b04;29/05/2023;29/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b8001b89e2a9a06d5796c06298b34aca;29/05/2023;29/05/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
18a6b7ac11979dfd174ab0f3343bd2cb;29/05/2023;29/05/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
